10
1000,5
1001,2
1002,2
1003,2
1004,1
1005,2
1006,1
1007,2
1008,2
1009,1
60
100,5
1000,5
1004,1
1007,3
1008,3
1001,1
101,5
1002,1
1001,3
1005,4
1006,4
1008,4
102,4
1003,3
1005,2
1009,4
1007,5
103,4
1001,5
1005,2
1008,3
1002,5
104,7
1003,5
1004,5
1002,3
1009,3
1007,3
1008,3
1001,4
105,2
1001,3
1009,2
106,6
1000,5
1008,2
1002,3
1009,3
1005,2
1003,4
107,6
1007,3
1003,4
1001,5
1005,4
1002,3
1008,3
108,6
1007,1
1009,4
1006,4
1000,1
1001,5
1004,5
109,1
1007,1
110,1
1006,3
111,1
1002,5
112,1
1002,2
113,4
1001,2
1005,4
1006,3
1000,5
114,4
1006,1
1003,3
1004,3
1007,5
115,2
1007,2
1001,1
116,6
1004,4
1007,3
1000,5
1006,4
1003,4
1008,2
117,7
1009,3
1008,4
1001,5
1006,2
1007,4
1002,2
1003,4
118,3
1006,2
1002,2
1005,2
119,2
1000,2
1007,4
120,1
1007,3
121,5
1005,5
1006,5
1003,4
1009,2
1004,3
122,1
1002,5
123,4
1000,2
1009,2
1008,2
1002,5
124,6
1005,1
1000,1
1006,1
1008,2
1004,5
1001,4
125,7
1000,3
1003,3
1004,3
1007,5
1001,2
1005,5
1008,3
126,1
1004,4
127,6
1000,3
1009,1
1007,3
1006,1
1002,3
1001,2
128,1
1002,3
129,6
1001,1
1005,3
1000,4
1006,1
1009,2
1002,5
130,3
1002,1
1001,1
1009,3
131,5
1004,3
1009,1
1008,4
1003,4
1001,5
132,2
1000,2
1007,4
133,6
1001,4
1002,2
1003,4
1007,3
1000,4
1009,5
134,2
1008,3
1007,5
135,6
1009,1
1000,1
1001,2
1004,5
1003,3
1002,1
136,5
1000,4
1006,1
1009,2
1005,3
1007,5
137,7
1005,4
1004,5
1007,4
1008,3
1009,5
1002,3
1001,2
138,4
1009,5
1006,4
1001,3
1008,1
139,5
1004,1
1008,2
1006,3
1009,2
1003,3
140,6
1009,1
1000,4
1006,4
1002,1
1008,5
1001,2
141,2
1008,4
1000,1
142,3
1007,5
1001,3
1000,1
143,4
1007,4
1008,3
1001,2
1006,4
144,2
1009,2
1006,4
145,5
1003,1
1007,1
1009,2
1002,5
1004,3
146,6
1009,4
1003,5
1007,4
1005,1
1001,3
1004,2
147,2
1003,3
1001,2
148,5
1002,3
1008,3
1009,2
1006,2
1004,2
149,3
1005,4
1009,5
1007,1
150,7
1009,3
1002,5
1000,1
1003,5
1007,5
1004,1
1005,1
151,7
1007,1
1004,2
1009,5
1002,5
1008,1
1001,4
1006,2
152,2
1006,2
1007,5
153,5
1002,1
1000,1
1007,5
1004,3
1005,3
154,3
1000,2
1006,2
1005,4
155,1
1002,1
156,6
1005,5
1008,5
1009,1
1002,3
1000,3
1006,5
157,1
1006,5
158,7
1001,2
1002,2
1000,4
1003,4
1007,2
1005,1
1008,3
159,6
1005,2
1003,5
1008,2
1000,4
1009,1
1004,5
