5
1000,8
1001,9
1002,9
1003,10
1004,6
60
100,3
1000,4
1004,1
1001,3
101,3
1000,4
1004,3
1003,4
102,3
1002,2
1004,1
1001,1
103,2
1001,5
1002,4
104,1
1004,1
105,2
1000,5
1001,2
106,2
1004,4
1002,5
107,4
1000,5
1003,5
1001,3
1002,2
108,3
1000,4
1002,4
1001,2
109,5
1002,5
1003,1
1004,3
1000,5
1001,5
110,5
1002,5
1001,4
1003,2
1000,5
1004,5
111,4
1004,4
1002,3
1003,4
1001,4
112,3
1004,5
1001,1
1000,4
113,3
1001,1
1003,2
1002,3
114,5
1001,3
1000,3
1003,5
1002,2
1004,4
115,4
1002,4
1000,1
1004,3
1003,2
116,3
1002,5
1001,1
1003,3
117,4
1000,3
1004,3
1002,5
1001,5
118,4
1001,1
1004,2
1000,4
1003,5
119,4
1003,3
1002,3
1001,4
1000,2
120,5
1003,2
1000,1
1002,3
1001,3
1004,2
121,1
1003,2
122,4
1000,2
1001,5
1002,2
1003,1
123,5
1000,2
1002,2
1003,1
1004,1
1001,5
124,5
1004,4
1001,5
1003,2
1000,3
1002,5
125,1
1000,3
126,4
1000,1
1004,2
1001,5
1002,3
127,3
1000,3
1001,2
1004,5
128,3
1000,1
1004,1
1001,1
129,4
1000,5
1003,3
1004,2
1001,1
130,1
1001,2
131,2
1002,4
1000,2
132,2
1001,4
1003,3
133,2
1000,2
1003,4
134,1
1001,5
135,3
1003,4
1002,3
1001,4
136,2
1004,4
1001,3
137,4
1001,1
1002,5
1004,3
1003,3
138,2
1003,1
1001,1
139,2
1000,5
1003,2
140,2
1004,1
1000,4
141,1
1003,3
142,3
1002,3
1000,5
1003,5
143,2
1000,3
1004,1
144,1
1001,4
145,3
1004,3
1000,1
1003,4
146,5
1001,4
1002,2
1000,2
1004,3
1003,1
147,3
1002,3
1000,1
1004,2
148,3
1000,2
1003,5
1004,1
149,5
1002,5
1000,5
1001,3
1003,1
1004,3
150,2
1000,2
1004,5
151,5
1003,3
1004,3
1002,2
1000,4
1001,3
152,1
1003,3
153,1
1002,5
154,4
1000,4
1004,5
1001,5
1002,3
155,2
1001,2
1000,1
156,3
1004,3
1001,4
1000,2
157,3
1003,5
1001,2
1002,4
158,1
1004,1
159,3
1001,3
1002,2
1004,4
