3
1000,13
1001,8
1002,11
200
100,3
1001,1
1002,5
1000,5
101,1
1001,1
102,2
1001,3
1002,4
103,1
1000,5
104,1
1001,4
105,1
1001,4
106,2
1000,5
1002,2
107,1
1001,3
108,2
1000,5
1001,5
109,2
1001,1
1000,2
110,1
1002,3
111,2
1000,4
1001,2
112,2
1002,1
1001,5
113,1
1000,2
114,3
1002,2
1000,3
1001,3
115,2
1001,1
1002,3
116,2
1000,5
1001,1
117,3
1001,5
1002,5
1000,2
118,3
1002,5
1000,1
1001,1
119,1
1001,4
120,1
1002,2
121,1
1001,3
122,2
1000,4
1001,4
123,2
1002,3
1000,5
124,1
1001,3
125,2
1000,4
1001,2
126,2
1000,5
1002,4
127,3
1001,2
1000,1
1002,5
128,3
1002,2
1000,2
1001,3
129,2
1001,3
1000,5
130,3
1001,5
1000,3
1002,4
131,3
1002,5
1000,5
1001,3
132,2
1001,4
1002,5
133,2
1002,5
1000,4
134,1
1001,1
135,2
1001,2
1002,3
136,1
1000,3
137,2
1002,3
1001,4
138,2
1000,5
1002,5
139,2
1000,1
1002,2
140,3
1000,3
1002,4
1001,4
141,1
1001,5
142,1
1001,1
143,3
1002,3
1001,5
1000,1
144,3
1000,1
1002,1
1001,1
145,1
1001,1
146,2
1002,1
1001,1
147,1
1000,5
148,3
1001,5
1002,5
1000,4
149,2
1000,3
1002,2
150,3
1000,1
1002,3
1001,4
151,2
1000,4
1002,3
152,2
1000,4
1001,3
153,3
1002,1
1000,4
1001,4
154,1
1002,2
155,3
1000,1
1001,1
1002,4
156,3
1002,3
1001,2
1000,3
157,1
1001,2
158,3
1000,4
1001,3
1002,4
159,3
1002,5
1001,3
1000,1
160,2
1002,5
1000,2
161,2
1000,4
1001,1
162,2
1000,2
1002,5
163,1
1002,1
164,3
1002,3
1000,2
1001,3
165,3
1001,1
1000,1
1002,2
166,3
1000,4
1001,4
1002,4
167,2
1001,4
1002,2
168,2
1000,3
1001,4
169,2
1002,4
1000,1
170,1
1002,3
171,3
1000,1
1002,3
1001,1
172,3
1000,4
1002,2
1001,1
173,1
1001,5
174,1
1001,2
175,2
1000,2
1002,3
176,3
1001,5
1002,5
1000,3
177,3
1002,1
1001,2
1000,1
178,3
1001,5
1002,2
1000,3
179,3
1002,3
1000,2
1001,4
180,2
1000,2
1001,5
181,3
1000,4
1002,5
1001,4
182,1
1002,2
183,1
1001,2
184,3
1001,5
1002,4
1000,5
185,2
1002,4
1001,4
186,2
1000,5
1002,2
187,3
1002,1
1001,4
1000,5
188,3
1002,1
1001,4
1000,3
189,1
1000,5
190,1
1001,5
191,1
1001,4
192,3
1001,3
1002,5
1000,5
193,1
1000,2
194,1
1000,2
195,3
1002,2
1001,5
1000,4
196,1
1000,2
197,1
1000,5
198,3
1002,3
1000,4
1001,2
199,2
1002,5
1000,2
200,2
1001,5
1000,1
201,2
1001,2
1000,2
202,2
1000,2
1001,2
203,1
1001,5
204,3
1000,5
1002,2
1001,1
205,2
1002,5
1000,4
206,3
1001,2
1000,2
1002,4
207,2
1000,2
1001,1
208,2
1001,4
1002,2
209,3
1002,5
1000,5
1001,4
210,3
1002,3
1001,4
1000,3
211,3
1001,4
1002,2
1000,3
212,3
1002,4
1000,5
1001,4
213,1
1002,5
214,3
1000,2
1001,1
1002,2
215,3
1002,3
1000,2
1001,5
216,3
1002,3
1001,1
1000,1
217,1
1000,4
218,1
1000,1
219,1
1000,2
220,2
1002,1
1000,1
221,3
1000,2
1001,5
1002,5
222,1
1002,3
223,2
1000,4
1001,4
224,2
1002,3
1001,2
225,2
1000,2
1002,4
226,2
1002,4
1001,4
227,2
1001,2
1000,3
228,1
1000,1
229,2
1002,3
1000,1
230,2
1000,3
1002,5
231,3
1000,4
1001,1
1002,3
232,3
1002,4
1001,4
1000,1
233,3
1001,2
1002,2
1000,4
234,3
1000,3
1002,5
1001,2
235,3
1002,1
1000,4
1001,1
236,2
1001,3
1000,3
237,1
1002,4
238,2
1000,4
1001,3
239,1
1002,4
240,3
1001,4
1002,1
1000,1
241,2
1001,3
1000,5
242,2
1001,2
1000,2
243,3
1001,1
1002,5
1000,3
244,3
1000,4
1001,1
1002,1
245,3
1001,5
1002,2
1000,3
246,2
1000,2
1002,5
247,3
1001,5
1000,2
1002,3
248,1
1001,5
249,2
1002,2
1001,5
250,1
1001,2
251,2
1002,3
1001,1
252,1
1001,3
253,3
1001,1
1002,4
1000,2
254,3
1000,1
1001,3
1002,1
255,3
1000,2
1002,3
1001,5
256,2
1000,2
1001,4
257,3
1000,3
1002,1
1001,4
258,1
1000,4
259,2
1002,5
1000,2
260,3
1002,3
1000,1
1001,2
261,1
1002,2
262,2
1000,3
1001,1
263,3
1002,4
1001,1
1000,4
264,2
1000,2
1001,1
265,3
1000,5
1001,5
1002,1
266,1
1002,1
267,2
1002,5
1000,2
268,3
1001,4
1000,3
1002,1
269,3
1001,1
1002,1
1000,1
270,1
1000,2
271,1
1001,2
272,3
1001,1
1000,4
1002,2
273,1
1000,4
274,1
1001,1
275,2
1000,3
1001,5
276,3
1000,5
1002,3
1001,2
277,2
1000,5
1001,1
278,2
1000,5
1001,1
279,2
1001,3
1002,4
280,3
1002,4
1001,3
1000,4
281,3
1000,2
1001,2
1002,5
282,2
1002,1
1001,5
283,1
1001,3
284,2
1002,5
1000,1
285,3
1002,2
1000,2
1001,4
286,2
1000,1
1001,4
287,3
1001,2
1000,4
1002,3
288,3
1002,4
1000,3
1001,4
289,2
1001,1
1000,5
290,3
1000,2
1001,5
1002,5
291,2
1001,1
1002,3
292,1
1001,3
293,1
1001,2
294,2
1000,4
1002,4
295,2
1001,3
1002,1
296,2
1002,3
1000,1
297,3
1000,1
1002,2
1001,3
298,3
1002,1
1000,3
1001,1
299,3
1002,5
1000,2
1001,4
