8
1000,5
1001,5
1002,4
1003,1
1004,4
1005,1
1006,1
1007,4
25
100,2
1004,4
1006,5
101,1
1002,1
102,6
1003,4
1007,1
1005,1
1002,3
1004,5
1000,2
103,7
1005,2
1006,4
1002,2
1007,1
1003,4
1004,5
1000,2
104,2
1001,1
1005,2
105,3
1001,5
1002,3
1007,4
106,6
1007,4
1001,5
1006,5
1002,2
1003,2
1000,5
107,6
1006,1
1004,5
1002,2
1005,1
1001,5
1000,3
108,5
1001,4
1002,2
1004,1
1006,1
1003,5
109,3
1002,3
1006,1
1000,3
110,1
1004,1
111,5
1001,3
1007,1
1002,5
1004,2
1000,5
112,4
1002,4
1004,1
1000,1
1007,1
113,1
1001,2
114,7
1000,2
1003,3
1002,1
1004,4
1007,3
1006,3
1005,4
115,7
1000,1
1006,2
1004,2
1001,2
1005,3
1002,4
1007,4
116,2
1005,5
1006,3
117,3
1004,3
1001,2
1006,4
118,6
1000,1
1006,2
1003,2
1004,5
1001,5
1007,1
119,5
1005,2
1004,3
1002,4
1003,5
1006,4
120,5
1001,3
1005,2
1007,5
1003,4
1000,1
121,4
1003,2
1000,5
1006,4
1005,2
122,3
1002,3
1004,4
1005,4
123,5
1007,5
1002,4
1006,1
1000,3
1001,5
124,4
1007,2
1003,2
1002,5
1005,1
