4
1000,4
1001,7
1002,15
1003,4
30
100,4
1001,3
1000,5
1002,3
1003,1
101,4
1002,3
1001,1
1000,5
1003,5
102,1
1002,2
103,2
1002,2
1003,5
104,4
1001,2
1002,1
1000,1
1003,4
105,2
1001,4
1002,5
106,3
1000,4
1002,3
1003,1
107,1
1002,3
108,1
1001,2
109,1
1000,2
110,1
1003,3
111,4
1000,1
1001,3
1002,3
1003,5
112,1
1002,1
113,2
1000,2
1001,3
114,3
1000,1
1002,5
1003,2
115,2
1000,1
1001,3
116,3
1002,2
1001,2
1000,5
117,4
1001,3
1000,2
1002,2
1003,4
118,4
1002,3
1003,3
1001,4
1000,2
119,4
1000,5
1002,4
1003,4
1001,1
120,3
1000,2
1001,4
1003,4
121,1
1000,2
122,4
1000,4
1001,1
1002,3
1003,3
123,2
1001,4
1003,4
124,1
1001,4
125,2
1000,1
1001,5
126,1
1002,5
127,2
1001,4
1002,4
128,4
1001,3
1002,1
1003,1
1000,3
129,3
1003,3
1002,5
1000,3
