8
1000,2
1001,6
1002,5
1003,7
1004,9
1005,5
1006,3
1007,8
100
100,3
1003,3
1006,4
1007,5
101,7
1003,3
1004,3
1002,1
1005,4
1001,4
1007,4
1000,4
102,2
1002,2
1000,4
103,7
1001,5
1007,2
1004,5
1006,1
1003,4
1002,2
1005,1
104,2
1005,3
1007,5
105,5
1003,5
1002,2
1004,3
1006,4
1005,1
106,6
1003,2
1006,5
1005,5
1002,2
1004,3
1007,1
107,2
1000,3
1002,1
108,4
1000,1
1003,5
1002,3
1001,3
109,1
1000,5
110,5
1006,3
1005,4
1004,2
1003,1
1002,3
111,5
1002,4
1006,2
1001,5
1007,4
1005,3
112,2
1005,4
1003,1
113,6
1004,2
1006,5
1000,2
1002,5
1001,4
1005,5
114,3
1006,1
1001,1
1004,3
115,6
1006,1
1000,1
1004,3
1001,2
1005,1
1007,5
116,4
1001,4
1000,3
1007,2
1003,1
117,3
1007,2
1002,5
1000,3
118,5
1005,5
1002,1
1000,5
1004,2
1006,4
119,5
1001,1
1004,3
1000,4
1005,5
1006,3
120,2
1005,4
1002,2
121,3
1006,2
1000,1
1004,1
122,5
1004,4
1006,3
1003,2
1001,2
1005,5
123,2
1004,5
1005,2
124,6
1003,2
1002,5
1001,4
1006,3
1005,1
1004,1
125,4
1007,4
1004,3
1003,2
1006,5
126,5
1001,3
1004,1
1006,1
1007,1
1005,5
127,5
1007,2
1004,4
1005,5
1006,1
1002,2
128,5
1003,1
1007,2
1005,3
1000,4
1006,1
129,7
1001,1
1000,4
1002,4
1006,1
1005,4
1003,3
1004,1
130,2
1003,2
1006,4
131,7
1000,5
1005,2
1002,3
1004,3
1001,3
1007,3
1006,5
132,1
1003,2
133,1
1007,4
134,7
1004,1
1006,4
1001,4
1002,3
1005,3
1000,1
1007,4
135,6
1004,3
1005,5
1002,5
1000,4
1003,5
1006,1
136,2
1004,3
1003,2
137,5
1004,5
1006,1
1002,5
1001,2
1000,2
138,4
1000,3
1001,5
1003,3
1005,3
139,4
1003,1
1007,1
1000,3
1004,5
140,3
1005,1
1006,5
1004,1
141,1
1006,4
142,4
1002,3
1001,5
1004,5
1007,4
143,2
1001,5
1003,4
144,1
1004,5
145,1
1000,1
146,2
1002,3
1003,2
147,2
1003,4
1000,4
148,2
1007,1
1004,4
149,7
1006,3
1005,4
1001,1
1000,4
1004,1
1003,5
1007,2
150,4
1007,2
1002,2
1006,4
1003,5
151,2
1001,4
1000,1
152,5
1002,5
1001,4
1005,1
1006,1
1000,5
153,2
1002,1
1006,4
154,7
1005,3
1003,3
1002,1
1007,4
1004,4
1006,3
1000,3
155,7
1001,2
1007,2
1004,2
1000,5
1002,5
1005,4
1003,1
156,4
1003,3
1002,1
1007,3
1001,5
157,3
1002,5
1000,1
1004,4
158,3
1000,1
1005,5
1002,5
159,2
1005,1
1001,1
160,3
1005,2
1007,5
1003,2
161,6
1000,2
1001,3
1004,5
1005,5
1002,5
1003,1
162,4
1006,1
1001,2
1000,4
1004,3
163,4
1004,5
1006,3
1007,3
1000,1
164,3
1001,1
1002,5
1000,3
165,1
1001,1
166,2
1007,2
1003,3
167,6
1007,3
1002,2
1001,2
1006,2
1003,4
1004,4
168,3
1004,5
1002,3
1005,5
169,1
1002,2
170,4
1006,5
1001,1
1007,5
1003,3
171,5
1003,2
1002,4
1005,5
1000,4
1007,4
172,7
1003,4
1005,4
1000,3
1006,3
1002,2
1004,2
1007,5
173,1
1006,5
174,5
1006,2
1002,3
1005,1
1000,2
1001,3
175,6
1007,5
1004,4
1006,2
1001,4
1005,1
1002,4
176,2
1003,2
1005,2
177,3
1000,1
1002,2
1005,4
178,5
1001,4
1007,1
1002,3
1006,5
1003,5
179,6
1001,4
1005,3
1000,2
1004,3
1003,3
1002,2
180,4
1003,4
1006,5
1002,5
1000,2
181,5
1004,3
1003,1
1006,2
1002,5
1005,3
182,2
1003,3
1001,2
183,6
1003,3
1001,3
1000,5
1005,3
1004,4
1006,1
184,7
1003,5
1001,2
1002,1
1007,5
1005,5
1004,1
1006,1
185,5
1002,2
1007,4
1001,4
1006,4
1000,1
186,7
1005,3
1007,5
1006,5
1002,5
1004,3
1000,3
1001,4
187,7
1004,5
1006,2
1002,3
1000,3
1003,3
1005,2
1001,5
188,1
1003,4
189,6
1007,3
1005,2
1003,1
1006,4
1002,2
1001,3
190,6
1002,3
1006,2
1000,4
1004,1
1005,3
1003,3
191,3
1005,3
1007,3
1001,3
192,2
1004,3
1001,2
193,2
1007,3
1000,3
194,5
1002,1
1001,3
1004,2
1006,5
1003,3
195,4
1003,1
1004,5
1000,2
1002,3
196,5
1004,5
1007,4
1003,2
1005,2
1001,1
197,4
1007,5
1001,2
1000,3
1006,4
198,5
1006,2
1005,2
1000,2
1007,4
1001,2
199,2
1005,3
1007,2
