11
1000,5
1001,1
1002,3
1003,5
1004,4
1005,2
1006,2
1007,3
1008,2
1009,1
1010,3
20
100,4
1001,4
1005,1
1002,3
1000,2
101,6
1004,1
1001,2
1002,2
1005,1
1008,4
1007,1
102,2
1000,4
1006,2
103,1
1009,3
104,6
1008,3
1001,4
1003,2
1004,4
1000,3
1002,1
105,3
1005,1
1009,1
1000,4
106,3
1008,4
1006,5
1005,5
107,1
1001,3
108,7
1008,4
1009,1
1010,4
1002,5
1000,2
1003,3
1001,4
109,2
1005,1
1002,4
110,1
1006,5
111,7
1006,5
1004,3
1010,4
1005,3
1002,5
1003,2
1007,3
112,1
1005,4
113,7
1001,3
1005,4
1009,5
1006,2
1000,1
1002,4
1003,4
114,6
1005,4
1006,5
1002,1
1000,4
1009,1
1010,3
115,5
1009,3
1002,1
1007,3
1001,4
1005,3
116,4
1004,2
1006,3
1000,1
1002,1
117,4
1009,2
1006,3
1005,3
1004,4
118,7
1005,2
1004,5
1003,3
1009,2
1001,4
1002,2
1007,3
119,6
1009,1
1003,4
1005,5
1007,1
1008,1
1004,5
