4
1000,16
1001,5
1002,19
1003,28
100
100,3
1001,3
1003,3
1002,5
101,3
1001,3
1002,5
1000,3
102,3
1001,5
1003,5
1002,2
103,4
1002,4
1001,3
1000,5
1003,5
104,4
1003,3
1000,1
1001,5
1002,5
105,3
1003,5
1001,3
1000,4
106,1
1000,2
107,2
1001,1
1003,4
108,3
1003,5
1002,5
1000,1
109,2
1002,4
1001,2
110,4
1000,3
1001,5
1002,5
1003,5
111,3
1003,5
1000,5
1001,2
112,2
1002,5
1000,1
113,1
1001,5
114,1
1001,2
115,2
1000,3
1003,1
116,3
1000,1
1003,5
1002,3
117,1
1001,4
118,4
1000,3
1002,4
1001,1
1003,3
119,4
1002,3
1000,1
1001,4
1003,4
120,3
1003,1
1002,4
1001,3
121,4
1002,1
1000,1
1001,1
1003,3
122,3
1003,5
1002,5
1000,1
123,2
1002,1
1003,2
124,2
1002,1
1000,4
125,2
1001,1
1003,3
126,1
1000,1
127,3
1000,2
1003,5
1002,3
128,2
1002,5
1000,4
129,2
1000,2
1002,1
130,4
1002,5
1003,3
1001,1
1000,5
131,2
1002,5
1000,2
132,1
1002,5
133,4
1000,2
1002,4
1003,3
1001,1
134,3
1001,4
1000,1
1003,5
135,2
1000,3
1003,5
136,4
1002,1
1000,2
1003,4
1001,1
137,3
1002,4
1000,5
1001,3
138,3
1000,1
1002,5
1001,3
139,1
1003,3
140,2
1003,1
1002,4
141,2
1003,5
1002,2
142,1
1000,5
143,2
1001,1
1003,5
144,2
1000,4
1002,2
145,3
1003,4
1000,5
1001,2
146,1
1002,5
147,4
1003,5
1000,1
1001,3
1002,3
148,3
1003,2
1002,1
1001,3
149,2
1000,3
1001,5
150,1
1003,2
151,4
1001,4
1000,4
1002,1
1003,4
152,2
1003,3
1002,4
153,1
1003,2
154,4
1003,3
1001,3
1000,1
1002,1
155,2
1001,5
1000,5
156,2
1000,5
1003,4
157,4
1001,5
1003,1
1000,3
1002,4
158,2
1000,4
1002,2
159,1
1001,4
160,1
1003,1
161,1
1002,5
162,4
1001,5
1003,4
1000,5
1002,1
163,1
1001,3
164,4
1003,3
1000,4
1001,5
1002,3
165,3
1000,2
1003,4
1001,5
166,2
1003,1
1002,2
167,1
1000,4
168,1
1001,5
169,1
1003,3
170,4
1003,3
1002,2
1000,3
1001,2
171,4
1002,3
1000,4
1001,5
1003,3
172,2
1001,5
1002,5
173,3
1001,2
1002,3
1003,3
174,4
1003,5
1002,1
1000,5
1001,4
175,1
1003,3
176,2
1002,2
1000,1
177,4
1003,4
1001,3
1002,1
1000,2
178,2
1003,5
1000,5
179,3
1003,1
1001,1
1002,2
180,1
1000,1
181,3
1002,1
1003,1
1000,2
182,2
1003,1
1000,1
183,3
1000,1
1001,4
1003,3
184,4
1003,1
1002,3
1001,1
1000,3
185,3
1001,4
1003,5
1002,1
186,1
1002,5
187,2
1002,5
1000,5
188,4
1000,2
1002,4
1003,3
1001,1
189,3
1002,5
1000,1
1003,4
190,1
1000,5
191,1
1003,1
192,4
1000,1
1002,4
1001,3
1003,4
193,1
1000,3
194,2
1003,1
1001,3
195,3
1000,5
1001,1
1003,4
196,3
1001,3
1003,4
1002,2
197,3
1001,4
1002,1
1003,3
198,1
1002,4
199,3
1001,3
1003,2
1002,5
